Episode,MaxX,CumulativeReward,TimeAlive
1,-0.0044180285185575485,-75.2416033054441,1.2000000000000006
2,-0.007085202727466822,-74.22783518637249,1.1166666666666676
3,-0.005879375617951155,-77.52582962819093,1.1166666666666676
4,-0.0024044702295213938,-58.58857633242754,1.1333333333333342
5,-0.005389613565057516,-42.57489061774125,1.1333333333333342
6,-0.006401717197149992,-60.71343134212027,1.1166666666666676
7,-0.007780390791594982,-73.6418764872304,1.1333333333333342
8,-0.005791245959699154,-71.34354485125465,1.1166666666666676
9,-0.004232095554471016,-75.3335549037084,1.1166666666666676
10,-0.004833900835365057,-74.97333739965129,1.1333333333333342
11,-0.007240965496748686,-54.42645252416793,1.1166666666666676
12,-0.003134564496576786,-53.88992037895681,1.1333333333333342
13,-0.0036997124552726746,-52.538588609599024,1.1333333333333342
14,-0.005045017227530479,-48.54130787192284,1.1333333333333342
15,-0.002458358881995082,-64.62589143971294,1.1333333333333342
16,-0.004365409724414349,-57.212095089454195,1.1166666666666676
17,-0.0037560637574642897,-53.91749162971413,1.1333333333333342
18,-0.001457822509109974,-59.57721967179699,1.1333333333333342
19,-0.004311408847570419,-59.1693798364084,1.1333333333333342
20,-0.005329509265720844,-64.44817558369783,1.1166666666666676
21,-0.003522810759022832,-61.81452920732645,1.1500000000000008
22,-0.007047086488455534,-44.93374443493106,1.1333333333333342
23,-0.005503177177160978,-58.820442716322816,1.1166666666666676
24,-0.005236591678112745,-72.1937211335115,1.1333333333333342
25,-0.006005117669701576,-55.780860118299714,1.1166666666666676
26,-0.005023556761443615,-60.830903852090216,1.1166666666666676
27,-0.005418023560196161,-81.31487054435442,1.1333333333333342
28,-0.008570276200771332,-62.215867486223786,1.1333333333333342
29,-0.005749271716922522,-60.41367924465982,1.1166666666666676
30,-0.0055824811570346355,-37.51377334269803,1.1333333333333342
31,-0.006084992550313473,-67.093824676319,1.1166666666666676
32,-0.007977544330060482,-52.501862612284704,1.1166666666666676
33,-0.007597984280437231,-71.9612544697821,1.1166666666666676
34,-0.004331186413764954,-58.98219526346026,1.1166666666666676
35,-0.00595504604279995,-44.76948410365169,1.1333333333333342
36,-0.0052518476732075214,-58.09808048718793,1.1166666666666676
37,-0.00460822181776166,-67.25080203310958,1.1333333333333342
38,-0.00531432218849659,-61.596143034688644,1.1333333333333342
39,-0.006232577841728926,-54.90731540880467,1.1166666666666676
40,-0.006949254311621189,-67.03686979665605,1.1166666666666676
41,-0.006167750805616379,-64.43722176478428,1.1166666666666676
42,-0.004030404146760702,-68.16032996476301,1.1333333333333342
43,-0.00764181325212121,-61.864564246026774,1.1333333333333342
44,-0.008247856982052326,-60.15749835754929,1.1166666666666676
45,-0.006902671419084072,-68.0194598326571,1.1166666666666676
46,-0.005368822254240513,-67.60525910947567,1.1333333333333342
47,-0.004933076910674572,-70.21299027962398,1.1333333333333342
48,-0.004999169148504734,-65.72433298895507,1.1333333333333342
49,-0.007255112752318382,-69.9900353233034,1.1166666666666676
50,-0.0048995972611010075,-55.77482849166866,1.1333333333333342
51,-0.0047550080344080925,-62.32452398933841,1.1333333333333342
52,-0.0037895047571510077,-56.26744856777972,1.1333333333333342
53,-0.00217743800021708,-49.27144520144163,1.1166666666666676
54,-0.004407746251672506,-53.37567006554615,1.1666666666666674
55,-0.0031471187248826027,-42.131399962812644,1.1333333333333342
