Episode,MaxX,CumulativeReward,TimeAlive
724,5.563266754,859.4181085,4.2
725,4.009316921,593.8608877,2.55
726,4.193925858,627.1047815,2.733333333
727,5.178792477,791.9598504,3.5
728,5.346855164,822.499672,3.483333333
729,3.721123457,542.8587621,2.383333333
730,3.952699423,586.371647,2.45
731,4.700288296,720.194125,2.45
732,3.897788525,564.5306481,3.15
733,4.446469784,671.6541479,2.6
734,4.588308811,689.4843029,3.1
735,3.66456604,538.6110712,3.166666667
736,3.307214499,473.0169462,2.15
737,3.998026848,598.1414046,2.383333333
738,3.526094675,508.5267851,2.516666667
739,4.014593124,595.7256378,2.4
740,3.562852621,513.7006457,2.45
741,4.982357502,760.9596388,3.583333333
742,3.843811989,563.3494111,2.616666667
743,4.308959484,648.5336861,3.983333333
744,4.531067848,686.4074807,2.533333333
745,4.040939808,598.99788,2.616666667
746,4.236232281,637.628579,2.45
747,4.26467371,634.9848792,2.433333333
748,4.27863884,640.741726,3.3
749,4.190158844,629.3700484,2.466666667
750,5.182247639,797.9297844,3.4
751,4.249938488,638.9135813,2.5
752,4.080957413,597.9982103,3.066666667
753,4.617519379,699.1065905,3.3
754,3.57393837,534.7043682,3.416666667
755,3.694971561,537.3414262,2.65
756,3.973009586,587.7828852,2.6
757,3.921197653,581.3873106,2.233333333
758,3.716234922,541.6463919,2.416666667
759,3.792239189,558.3745485,2.666666667
760,3.364471674,566.0412796,3.383333333
761,4.160094738,617.7655713,3
762,4.129710674,615.4057447,2.666666667
763,3.961637735,589.6063491,2.65
764,3.936706305,578.1738307,2.75
765,4.746696949,721.8251998,3.366666667
766,3.907565117,575.4580781,2.55
767,3.817215919,564.9278238,2.4
768,4.506335258,678.68717,3.283333333
769,4.01692009,596.7159201,2.35
770,4.382697582,660.3946151,2.666666667
771,4.199691296,624.7695253,2.883333333
772,4.564599037,685.9539297,3.883333333
773,4.414511204,663.7657194,2.4
774,4.055295944,603.9016358,2.466666667
775,4.581020355,697.1588874,2.883333333
776,5.073497295,776.0180613,4.116666667
777,3.899049997,573.5246282,2.7
778,4.467122555,671.8783641,3.35
779,3.940424204,585.5959865,2.266666667
780,4.180116177,627.6937116,2.4
781,4.407958508,670.6532785,2.566666667
782,4.177403927,629.0876084,2.533333333
783,4.156192303,623.6911307,2.566666667
784,3.653918266,530.8353391,2.7
785,3.709182501,539.303295,2.7
786,4.599879742,704.3933223,2.566666667
787,3.913491964,577.5119812,2.6
788,3.965273619,587.8641722,2.566666667
789,3.771207571,551.3930474,3
790,4.161083221,622.2323477,2.616666667
791,4.057852745,606.2894833,2.55
792,3.953331709,586.4157325,2.483333333
793,4.010143757,594.1395857,2.533333333
794,3.799498796,558.3318229,2.483333333
795,3.968399763,593.1960797,3.15
796,4.241845608,635.2679274,2.283333333
797,3.926876307,580.8841146,2.933333333
798,4.147932053,617.3911186,2.616666667
799,3.90690589,579.2212074,2.6
800,4.327493191,645.3535448,3.566666667
801,3.913002014,580.8307049,2.45
802,3.847915649,567.4702683,2.483333333
803,4.828372478,734.8218451,3.233333333
804,4.942275047,755.6788365,3.666666667
805,3.813710928,556.1748177,2.7
806,3.973944187,588.6073848,2.633333333
807,3.877494335,570.1259988,2.6
808,3.690865755,538.3988788,2.2
809,3.745562315,548.3184449,2.566666667
810,4.03153944,606.1939268,3.316666667
811,4.330495358,649.6662744,3.466666667
812,4.131150246,617.7558899,2.45
813,4.79903698,732.7447445,3.466666667
814,4.376586437,662.163739,2.783333333
815,3.99369812,590.4213942,3.05
816,4.344437599,655.2723519,2.533333333
817,4.344324589,654.3612426,2.516666667
818,3.933159113,582.3832148,2.583333333
819,5.494470596,849.4109307,4.033333333
820,4.333499432,652.117932,2.416666667
821,4.300530434,647.3042462,2.616666667
822,4.348738194,657.2969501,2.6
823,4.467654705,676.6031964,2.566666667
824,4.181744099,625.284792,2.716666667
825,4.233855724,637.7251272,2.75
826,4.346993446,647.5484771,3.166666667
827,4.357187271,655.9559367,2.533333333
828,4.612627506,693.8322188,4.05
829,4.365386963,658.7198927,2.55
830,4.219572544,631.7867398,2.516666667
831,4.407766342,667.2644087,2.416666667
832,4.662130833,710.1100961,3.133333333
833,4.97511673,758.0774084,3.616666667
834,4.477882862,675.3019486,3.283333333
835,4.432225704,671.5225617,2.55
836,4.71420002,721.7831171,2.683333333
837,4.466480255,677.5718543,2.616666667
838,4.608243942,702.1609716,2.55
839,4.835135937,734.5656973,3.266666667
840,4.261360168,638.298972,2.9
841,4.106851101,609.8718367,2.55
842,4.758172512,718.5766842,3.65
843,4.020866394,598.3115525,2.416666667
844,5.11928606,789.5785721,4.6
845,4.83690691,734.925037,3.416666667
846,5.014250755,778.7121559,3.866666667
847,4.218841553,634.7051732,2.466666667
848,4.373129368,656.4039913,2.416666667
849,5.769964218,901.9541618,4.816666667
850,4.55125761,694.2395156,2.45
851,4.029380322,600.1398271,2.7
852,4.507414818,674.5993238,3.316666667
853,4.428827286,668.0171087,2.733333333
854,4.170248032,620.6687399,2.466666667
855,3.782188654,552.7422071,2.516666667
856,4.406126022,669.0787391,2.55
857,4.171574593,617.7603127,2.733333333
858,3.899474144,578.7537867,2.516666667
859,4.275830269,643.0312072,2.566666667
860,4.119693756,618.734647,2.533333333
861,3.977036238,588.6998152,2.583333333
862,3.861839056,571.5206078,2.433333333
863,4.302389145,644.958516,2.483333333
864,4.448330879,671.3602911,3.066666667
865,5.16105938,794.1230097,3.366666667
866,4.589398861,692.5115512,3.2
867,4.357431889,658.7315474,2.533333333
868,4.194479465,629.4577559,2.483333333
869,4.328808308,651.2406412,2.616666667
870,4.292061806,640.7131099,3.2
871,5.12597084,787.7860669,3.3
872,4.135774612,619.8285195,2.6
873,5.701592445,879.5879904,4.1
874,4.501028538,689.0159159,4
875,4.011735439,593.6822639,2.416666667
876,4.290984631,647.2760459,2.583333333
877,4.233595848,630.5218599,2.7
878,4.62584877,697.9480891,3.283333333
879,4.198161125,621.9123089,3.35
880,6.554955482,1031.651833,5.066666667
881,5.160783768,794.4666035,3.616666667
882,4.734289169,720.474581,3.35
883,5.236427307,809.4656426,3.416666667
884,5.394225121,833.488549,4.383333333
885,4.9261446,747.1279419,3.866666667
886,5.720966816,896.7517119,3.6
887,5.160539627,785.1089624,4.4
888,4.847969055,738.0994262,3.633333333
889,5.084053516,781.303419,3.516666667
890,4.855561256,739.882463,3.416666667
891,4.631793976,737.2408523,3.8
892,5.607397556,865.0454228,4.85
893,5.476396084,844.3173069,4.116666667
894,5.096888065,780.7850597,3.55
895,6.172485352,1031.115544,5.4
896,5.098014832,777.0515178,3.533333333
897,5.437288761,843.8178959,3.8
898,5.555202484,863.1429988,3.466666667
899,5.103518486,782.1922136,3.933333333
900,4.460404396,666.0896686,3.716666667
901,6.351512909,1000.609947,4.233333333
902,4.539600849,686.3489749,3.1
903,4.529997349,683.5685884,3.433333333
904,4.897185802,749.8828567,3.666666667
905,4.491855145,695.3303244,4.166666667
906,4.813617229,734.5123244,3.35
907,5.332307816,815.4424625,4.65
908,5.026175976,772.1830282,3.35
909,3.949851751,582.9628082,2.633333333
910,4.666769981,702.494588,3.283333333
911,6.846112728,1086.683669,4.8
912,4.681425571,702.4014064,3.466666667
913,5.585118294,862.8764373,4.25
914,5.272121906,813.1040805,4.05
915,5.140924931,788.4031701,3.583333333
916,4.967487812,760.9426395,3.183333333
917,6.618523598,1037.434976,5.416666667
918,4.934380054,751.2018015,3.383333333
919,4.196347237,628.2394958,2.966666667
920,5.202638626,807.8159275,4.9
921,4.937207699,747.4037301,3.483333333
922,5.144818306,792.6347919,3.75
923,4.652057171,707.4678979,4.85
924,5.328334808,815.7483775,4.583333333
925,4.415739536,675.3297998,3.483333333
926,4.851989269,734.6034639,3.516666667
927,4.407040596,658.847178,3.466666667
928,4.534979343,679.5186393,3.533333333
929,5.271166801,814.0583233,3.233333333
930,4.382446289,649.6430936,3.933333333
931,6.595359802,1038.599609,5.066666667
932,5.533608913,851.0517597,4.45
933,4.2283988,631.0817403,2.483333333
934,4.816777229,728.6324591,4.25
935,4.752903461,727.0565118,4.866666667
936,4.529945374,682.1420714,3.2
937,6.480912209,1024.775704,5.65
938,5.545730114,867.4847314,3.4
939,4.681304455,711.6821758,4.233333333
940,7.045741558,1119.217881,4.866666667
941,4.513612747,683.8830709,2.933333333
942,5.165062904,792.3569183,3.516666667
943,4.768013477,727.9267468,3.083333333
944,5.308410168,824.9007344,5.2
945,4.152981281,618.8220904,2.716666667
946,4.060433388,600.1955523,3.1
947,4.675600529,710.4697743,3.25
948,4.132734776,615.8919094,3.183333333
949,4.509252071,675.0864236,3.7
950,3.90000844,575.3851808,2.766666667
951,3.983171463,591.4114524,2.583333333
952,4.423139572,684.5828783,4.5
953,4.371702194,649.3893258,3.716666667
954,3.826107025,563.4886581,2.366666667
955,4.689655781,707.9703526,4.033333333
956,4.537977695,676.5819355,3.8
957,5.097455025,784.0860924,3.85
958,4.903923512,749.1763259,3.433333333
959,5.548827171,857.2541453,4.266666667
960,4.242901325,635.1786482,2.4
961,4.338295937,650.9508954,3.066666667
962,5.491163731,841.7420253,5
963,4.519282818,683.5327031,3.216666667
964,4.925777435,749.1028578,4.266666667
965,4.761399746,723.2448187,3.883333333
966,4.304831028,642.0874334,3.25
967,4.277021885,644.3720389,2.65
968,4.425264835,663.1099386,3.216666667
969,4.64252615,696.0857661,3.666666667
970,5.339118481,816.1088248,4.3
971,5.254805565,801.8612053,4.95
972,4.200360775,627.0554629,2.716666667
973,4.416589737,666.9638013,3.766666667
974,4.781475067,723.7966352,3.883333333
975,4.548196793,682.5326078,4.716666667
976,3.931958437,576.3205381,3.55
977,5.189628124,798.8452583,3.483333333
978,4.397812843,649.6139814,3.433333333
979,5.379973888,827.7510855,4.283333333
980,4.802972317,729.9202998,3.333333333
981,4.480622292,699.4731976,4.266666667
982,4.279879093,638.0874771,2.933333333
983,4.42541647,662.2615907,3.816666667
984,4.871393681,738.1084219,3.383333333
985,3.772068262,594.6647631,3.666666667
986,4.086320877,648.3247805,3.483333333
987,4.543904781,687.0955051,3.116666667
988,5.995731354,934.9734213,4.983333333
989,6.422334671,1013.905008,5.416666667
990,6.566473484,1032.508914,5.183333333
991,4.62165451,702.5135668,3.9
992,4.924134731,746.9625719,3.75
993,4.927830219,751.4619562,3.65
994,5.204050064,800.1457534,3.916666667
995,4.119244099,610.8553858,3.8
996,4.828681946,733.0139171,3.433333333
997,5.179966927,792.9881921,3.916666667
998,4.319037437,745.5865791,5.666666667
999,4.564810753,693.3696409,4
1000,4.428662777,660.1248215,3.95
1001,5.03938961,764.1608184,4.316666667
1002,5.14321804,788.5963654,3.216666667
1003,5.507482529,838.1447594,5.933333333
1004,4.623941422,699.1643822,3.633333333
1005,4.774123669,784.3382974,4.666666667
1006,4.4757061,688.0201375,4.083333333
1007,4.992598534,761.269841,3.65
1008,5.634030819,867.0548396,4.35
1009,3.453080416,629.6922943,5.8
1010,4.980544567,755.3427392,4.183333333
1011,4.272997379,664.1179458,4.283333333
1012,5.164814472,788.4890868,4.3
1013,4.291370869,763.0550177,5.633333333
1014,4.255408287,650.8080706,4.533333333
1015,5.113787174,784.7583618,3.766666667
1016,5.340129852,815.3043356,4.266666667
1017,5.499304771,846.4186144,4.05
1018,4.351079941,652.6245972,3.566666667
1019,5.355368137,820.2102227,4.333333333
1020,4.248429298,633.2852362,3.216666667
1021,4.84815073,739.3013442,3.45
1022,5.027457714,760.0068309,4.166666667
1023,4.369394779,653.3309729,3.333333333
1024,6.194993496,965.4340148,5.283333333
1025,5.856591702,987.246805,5.566666667
1026,4.656268597,701.625807,3.633333333
1027,4.823382378,729.4184284,3.716666667
1028,4.764212132,726.1477466,3.983333333
1029,5.34149456,812.9653021,4.7
1030,5.213502884,799.4005669,4.466666667
1031,6.325741768,994.2903714,4.216666667
1032,5.939715385,928.2782165,4.466666667
1033,5.310089111,810.3718537,4.216666667
1034,5.817639828,906.0337381,4.3
1035,6.16231966,960.7319696,5.05
1036,5.962923527,922.5400679,5.6
1037,5.692743301,880.216467,4.433333333
1038,4.911734104,790.7680516,4.666666667
1039,6.134992599,954.3308319,5.233333333
1040,5.007952213,764.6882834,3.466666667
1041,5.499055862,852.5629727,3.766666667
1042,5.562417984,866.6769922,5.3
1043,4.248879433,632.2962209,3.2
1044,5.573796749,862.7909381,4.483333333
1045,5.257796764,811.8955519,3.45
1046,4.950330734,750.3246893,4.383333333
1047,5.817176342,898.2846416,4.8
1048,6.487164974,1019.378464,5.066666667
1049,6.189995289,967.5583031,4.783333333
1050,5.707137585,877.2384124,4.8
1051,6.170301914,969.9963408,5.35
1052,5.037603378,768.406671,3.7
1053,6.937864304,1090.954325,5.966666667
1054,5.540775299,857.1836612,4.1
1055,4.463660717,668.8283264,3.333333333
1056,5.553861141,859.0246379,4.183333333
1057,4.935874462,754.7522127,4.15
1058,4.726452351,751.3935776,4.75
1059,4.747749805,716.6899863,3.2
1060,5.087330341,777.2097382,3.95
1061,4.980829239,758.3312012,3.3
1062,6.752221584,1060.473231,5.466666667
1063,5.921194077,924.626132,4.133333333
1064,5.614991665,875.9545704,4.833333333
1065,6.054573059,938.7902833,4.95
1066,8.143511772,1298.593608,7.75
1067,5.73128891,884.2688249,4.216666667
1068,5.128826141,874.8176764,4.916666667
1069,5.602874756,873.261424,4.866666667
1070,5.134160519,774.9109545,4.7
1071,5.517637253,850.9759941,4.216666667
1072,6.09516573,949.2553676,4.6
1073,7.121300697,1126.368765,5.516666667
1074,6.209609509,963.1551485,5.383333333
1075,5.205378056,793.6654022,3.983333333
1076,6.26477766,979.5058001,4.8
1077,5.536358833,874.0500408,5.433333333
1078,6.066326618,947.8384995,5.033333333
1079,5.600356579,869.9451049,4.383333333
1080,6.091371536,946.3978272,5.033333333
1081,5.846038342,896.393388,5.033333333
1082,5.43944931,827.2812921,4.5
1083,5.077614784,769.253719,3.983333333
1084,6.741021633,1077.6145,5.6
1085,8.556319237,1363.193647,8.566666667
1086,6.396626949,1014.780459,6.433333333
1087,5.828230858,907.865174,3.716666667
1088,5.682679653,870.0988389,4.883333333
1089,6.134819031,959.782402,4.883333333
1090,7.987266541,1267.00078,6.583333333
1091,6.59538269,1072.957219,6.2
1092,9.571637154,1549.080234,7.75
1093,7.393735886,1238.420615,8.033333333
1094,6.518568516,1066.453263,7.45
1095,10.99864578,1788.049749,9.216666667
1096,5.337465286,828.8096512,5.35
1097,11.59085178,1884.899905,10.83333333
1098,7.278844357,1148.313001,6.816666667
1099,8.781609535,1407.329374,7.5
1100,5.411539078,827.0693885,4.7
1101,8.573353767,1377.960839,7.4
1102,7.317068577,1156.787311,5.916666667
1103,5.015621662,748.3179169,4.933333333
1104,6.856024742,1081.072826,5.666666667
1105,6.788068771,1055.662259,5.783333333
1106,5.803384781,890.1755395,4.616666667
1107,6.321002483,982.5163745,5.883333333
1108,6.551823139,1033.509229,4.9
1109,6.521291256,1028.384994,5.3
1110,5.343510628,821.6406004,4.883333333
1111,7.651458263,1214.749046,6.733333333
1112,6.926782131,1091.873316,6.616666667
1113,5.982278347,929.3987308,4.433333333
1114,6.087041378,949.4083772,4.55
1115,5.594109058,929.7643324,6.316666667
1116,6.820656776,1088.434156,7.166666667
1117,7.112265587,1129.694618,6.083333333
1118,7.741232872,1227.800312,6.383333333
1119,6.139717579,948.9198147,5.6
1120,9.086878777,1457.982061,8.166666667
1121,7.006095409,1107.955137,5.8
1122,5.608937263,863.4946596,5.45
1123,8.074400902,1495.235499,10.08333333
1124,7.201525211,1136.001364,5.933333333
1125,7.50411272,1227.527945,6.583333333
1126,6.491317749,1016.554975,5.55
1127,6.063804626,1124.685836,6.716666667
1128,6.990015984,1098.705886,5.483333333
1129,6.032859802,936.6496847,5.033333333
1130,7.247373581,1140.531993,6.05
1131,6.074923038,1027.660536,5.85
1132,7.209546566,1142.434185,5.583333333
1133,6.44465065,1014.044847,4.766666667
1134,6.81789732,1069.826473,5.233333333
1135,6.287688255,987.2700601,5.016666667
1136,5.895019054,934.8441712,6.616666667
1137,11.65854263,1913.612671,9.133333333
1138,6.236906528,978.063972,4.433333333
1139,7.213506222,1136.166507,6.066666667
1140,8.1201334,1316.511648,7.3
1141,5.911594391,921.2706692,4.333333333
1142,6.738725662,1064.081439,5.366666667
1143,8.487499237,1439.901101,9.8
1144,7.29443264,1153.288977,6.8
1145,8.000917435,1271.150985,7.033333333
1146,7.001196384,1108.918787,6.433333333
1147,10.04995251,1642.80595,11.65
1148,8.013752937,1275.639419,6.916666667
1149,7.969856739,1269.92989,6.716666667
1150,8.862401009,1414.19781,8.533333333
1151,6.234915257,966.7481813,5.2
1152,7.166461468,1173.804408,5.9
1153,6.962166309,1135.326978,8.45
1154,9.464094162,1597.613366,9.516666667
1155,6.678958893,1052.980145,4.45
1156,7.274055481,1298.668392,9.233333333
1157,10.27241611,1661.390246,9.116666667
1158,6.753569603,1077.039777,6.2
1159,6.356257915,992.6143508,5.883333333
1160,8.156667709,1304.966062,6.516666667
1161,7.272727966,1154.849991,5.85
1162,8.874754906,1434.991322,6.333333333
1163,8.163926125,1300.299045,6.183333333
1164,4.943089008,867.1050735,4.616666667
1165,5.709774494,917.9553091,6.033333333
1166,6.309601784,1044.771344,6.833333333
1167,6.311831951,982.9078874,5.083333333
1168,6.896857738,1116.972855,7.416666667
1169,5.730395794,889.4727135,4.433333333
1170,7.186261654,1137.600787,5.6
1171,6.509683132,1009.022385,5.9
1172,8.319055557,1328.998592,6.8
1173,7.693807602,1291.851932,6.716666667
1174,7.619086742,1215.716937,5.933333333
1175,8.005098343,1286.742117,8.233333333
1176,6.478232384,1065.623505,7.583333333
1177,7.831412315,1264.202897,6.95
1178,9.508213043,1530.575905,10.4
1179,5.634643555,871.0863235,3.733333333
1180,6.485262871,1007.149548,5.4
1181,5.497405529,908.3886795,6.266666667
1182,8.808320999,1404.446689,8.3
1183,6.723083019,1053.892116,5.9
1184,5.596580982,932.5462753,7.5
1185,5.846757889,903.1132415,4.983333333
1186,8.534881592,1363.190296,8.15
1187,15.56895542,2609.39,13.5
1188,8.787736893,1600.118554,10.4
1189,7.544607162,1259.479366,7.816666667
1190,8.787154198,1414.222729,7.933333333
1191,12.62635422,2067.383284,10.76666667
1192,8.571360588,1379.125281,6.283333333
1193,9.577251434,1577.923415,8.1
1194,9.517180443,1582.701374,9.816666667
1195,8.337651253,1407.106686,9.183333333
1196,6.901893616,1113.071773,8.216666667
1197,6.79074192,1070.72197,5.4
1198,7.462594509,1177.940292,6.25
1199,9.337938309,1500.009165,9.266666667
1200,9.400831223,1521.225986,7.183333333
1201,8.180950165,1368.36594,8.133333333
1202,9.177746773,1459.067566,10.68333333
1203,10.64821529,1736.212891,7.5
1204,8.64818573,1410.869211,8.25
1205,12.49250031,2056.438931,11.26666667
1206,11.03001785,1879.058113,10.83333333
1207,15.42417908,2639.240752,16
1208,11.07148552,1842.776531,10.8
1209,10.5063343,1806.991943,10.23333333
1210,10.63494682,1724.758808,9.316666667
1211,9.610809326,1556.640086,7.25
1212,12.48046875,2050.711988,10.13333333
1213,8.405954361,1357.970796,8.216666667
1214,8.790668488,1537.853399,11.41666667
1215,10.75248146,1814.771047,11.9
1216,9.495246887,1742.726979,11
1217,11.30207443,1870.173124,11.81666667
1218,8.556734085,1422.477457,8.266666667
1219,7.797354221,1312.732283,9.216666667
1220,5.600307465,962.6328526,6.133333333
1221,6.781354427,1068.182988,5.766666667
1222,6.990350246,1105.428303,5.666666667
1223,9.541619301,1544.691045,7.65
1224,9.174858093,1515.869017,9.783333333
1225,12.8791914,2226.22395,15.01666667
1226,10.86832523,1885.801375,14.78333333
1227,10.61082363,1760.54626,10.83333333
1228,8.346168518,1338.394199,6.65
1229,9.603087425,1554.433434,7.783333333
1230,10.34710121,1732.465125,10.93333333
1231,10.05178928,1692.596577,10.53333333
1232,10.1931572,1725.770335,11.41666667
1233,11.00548077,1804.122171,8.466666667
1234,9.325297356,1512.566366,9.166666667
1235,13.54886436,2238.543098,12.46666667
1236,15.81649208,2635.411466,13.21666667
1237,16.28814888,2703.43217,13.86666667
1238,14.75782967,2426.570386,13.16666667
1239,10.95655727,1870.179693,11.31666667
1240,11.4111414,1867.198166,9.316666667
1241,13.66766548,2329.382005,12.73333333
1242,15.7804575,2611.13737,13.86666667
1243,11.43774319,1879.548645,9.383333333
1244,12.51758099,2079.774225,11.28333333
1245,8.932312012,1436.500225,7.033333333
1246,13.7214222,2452.007234,13.66666667
1247,13.33220291,2183.697204,11.86666667
1248,8.82513237,1551.999328,7.883333333
1249,10.73881626,1779.603973,10.01666667
1250,8.466962814,1361.989902,8.233333333
1251,11.63901997,1913.2244,9.5
1252,10.41174507,1686.332329,8.233333333
1253,10.99204063,1783.711089,10.38333333
1254,11.970788,1962.221933,9.016666667
1255,9.69467926,1612.437378,9.916666667
1256,11.73425007,1920.895369,11.36666667
1257,10.20436954,1655.820264,8.966666667
1258,10.10154533,1800.718651,10.38333333
1259,9.430107117,1525.531113,7.4
1260,11.35722446,1842.034842,9.566666667
1261,10.21022511,1694.80709,8.266666667
1262,6.930410862,1085.044073,6.566666667
1263,8.384516716,1333.023172,7.233333333
1264,10.87699318,1814.38237,9.683333333
1265,7.447135925,1184.46199,5.85
1266,13.39624119,2285.319173,13.45
1267,11.33676147,1841.923364,9.133333333
1268,8.949737549,1435.973388,7.433333333
1269,7.100087643,1264.558506,8.866666667
1270,7.228185177,1155.411524,6.2
1271,9.802240372,1623.412719,10.01666667
1272,13.75699425,2483.546701,16
1273,17.59852028,3055.801281,16
1274,17.8319664,2971.649794,14.01666667
1275,14.9467001,2492.086463,13.06666667
1276,15.57120228,2654.513473,13.8
1277,14.67283726,2450.566003,15
1278,13.10935116,2279.509422,14.26666667
1279,16.51733971,2746.681351,15.75
1280,14.62374783,2617.56177,16
1281,11.17197704,1841.245109,11.43333333
1282,12.92500591,2108.934931,10.88333333
1283,15.80712032,2629.009488,13.8
1284,10.73209381,1736.176484,9.183333333
1285,14.49445534,2396.550566,11.36666667
1286,14.0930109,2322.341722,12.11666667
1287,12.66836548,2067.857541,10.73333333
1288,17.81266975,2951.604215,15.36666667
1289,12.23806286,2073.899098,12.51666667
1290,10.33756638,1672.590363,9.483333333
1291,13.56660557,2222.769471,12.68333333
1292,11.45513058,1905.495097,12.48333333
1293,13.57256508,2321.6333,12.93333333
1294,16.82746887,2847.334059,15.33333333
1295,13.35224247,2196.484284,10.36666667
1296,15.99729633,2738.553519,15.85
1297,11.16694164,1847.025315,9.533333333
1298,8.801999092,1413.188981,8.833333333
1299,12.32191181,1993.181822,12.61666667
1300,17.62521744,3124.625286,16
1301,14.9768858,2475.693347,12.9
1302,17.180336,2954.220259,16
1303,15.79324722,2620.490879,12.78333333
1304,10.58761406,1826.919672,12.03333333
1305,11.89590073,1940.103226,9.866666667
1306,15.4356432,2585.946151,14.18333333
1307,10.16720581,1777.33343,10.41666667
1308,18.3543396,3245.353052,16
1309,15.90823746,2815.772449,16
1310,12.96935844,2315.933214,13.68333333
1311,17.07282639,3009.036351,16
1312,14.03748417,2304.165118,11.71666667
1313,13.82480621,2509.730458,16
1314,18.80780029,3240.97029,16
1315,15.88129425,2663.513081,14.81666667
1316,13.17566013,2191.22271,13
1317,15.98107433,2653.128123,15.81666667
1318,10.92210484,1861.362718,11.25
1319,11.89021397,1995.54264,12.91666667
1320,14.17429447,2378.943732,11.61666667
1321,16.15331841,2780.824697,16
1322,12.84702396,2122.957317,11.16666667
1323,13.06559467,2132.747217,13.31666667
1324,12.27253437,2009.665631,11.7
1325,15.85221291,2735.358116,16
1326,13.4956007,2209.215718,12.16666667
1327,11.24169636,1907.292319,11.01666667
1328,17.47522163,2904.577173,14.13333333
1329,9.220534325,1549.5151,9.666666667
1330,9.624586105,1586.188109,9.733333333
1331,9.981337547,1688.935979,11.85
1332,10.08550549,1621.067451,9.766666667
1333,11.9526453,2015.989018,12.06666667
1334,11.56489563,1971.356015,10.76666667
1335,10.43033886,1752.14842,10.53333333
1336,10.21250153,1742.03195,11.05
1337,14.34018993,2376.007156,13.53333333
1338,8.847505569,1414.129684,7.633333333
1339,15.1765461,2686.190933,15.9
1340,15.39520931,2801.217995,16
1341,16.66788292,2937.254281,16
1342,13.57563972,2483.754183,16
1343,14.74862862,2509.365591,15.8
1344,18.420681,3171.725427,16
1345,13.60221386,2226.417036,11.9
1346,10.53733444,1834.142906,12.28333333
1347,10.86432266,1854.147936,11.98333333
1348,8.930083275,1513.529487,9.85
1349,10.8195715,1778.886785,11.55
1350,18.51865959,3184.202661,16
1351,8.491477966,1368.569681,6.716666667
1352,8.217565536,1471.942803,9.983333333
1353,13.36174393,2293.152544,15.23333333
1354,9.544797897,1542.056661,7.616666667
1355,12.56250191,2132.747205,12.75
1356,8.13228035,1397.417073,11.3
1357,7.371567249,1167.350895,6.016666667
1358,10.91853905,1844.788014,11.31666667
1359,10.95874786,1812.374503,8.45
1360,11.71307755,1910.083273,9.483333333
1361,8.757941246,1392.033403,8.216666667
1362,15.36720371,2543.822311,12.46666667
1363,13.46758556,2215.059087,11.35
1364,7.884313583,1255.69832,7.683333333
1365,7.501322269,1206.627422,8.033333333
1366,9.111152649,1470.251331,7.116666667
1367,11.47413826,1891.626053,9.566666667
1368,11.70273972,1904.590217,10.16666667
1369,10.51259708,1830.132174,10.48333333
1370,8.247362137,1326.269114,7.366666667
1371,12.85619831,2428.616056,14.45
1372,8.417224884,1364.914096,7.3
1373,10.757411,1815.752381,10.76666667
1374,10.45975113,1702.123619,8.7
1375,10.36971569,1750.592588,12.9
1376,9.75131321,1585.731587,9.766666667
1377,8.491156578,1463.388152,10.41666667
1378,6.525346279,1131.535243,7.016666667
1379,10.40546322,1686.71517,8.8
1380,9.644805908,1563.763929,6.933333333
1381,8.743966103,1457.522028,10.15
1382,9.094989777,1461.479925,7.483333333
1383,7.772870064,1244.23215,7.833333333
1384,12.35983372,2013.842228,10.31666667
1385,20.29740143,3501.661239,16
1386,9.58538723,1637.24586,11.83333333
1387,6.830516338,1138.820449,8.05
1388,12.53845406,2065.540166,12
1389,12.11727047,2035.909775,12.71666667
1390,14.69250107,2427.141143,11.88333333
1391,10.94681358,1831.21544,12.5
1392,10.59874725,1720.486299,8.366666667
1393,9.358115196,1498.499903,8.433333333
1394,14.73474884,2433.813946,12.11666667
1395,11.2375803,1834.304781,9.733333333
1396,7.995450974,1326.123899,7.833333333
1397,17.7765789,3049.718795,16
1398,10.0069437,1685.740975,10.56666667
1399,8.100552559,1501.737867,8.85
1400,8.498549461,1376.396265,6.516666667
1401,9.566506386,1637.757993,9.583333333
1402,10.28424549,1725.097008,9.316666667
1403,9.191470146,1625.782029,11.76666667
1404,9.572841644,1615.650073,11.51666667
1405,7.348385811,1166.059289,6.95
1406,10.74778843,2031.293354,16
1407,13.21398926,2170.817209,10.61666667
1408,11.74350739,1915.676245,12.23333333
1409,13.39067173,2226.783764,11.65
1410,8.904209137,1430.774201,7.266666667
1411,10.83556271,1859.262105,9.766666667
1412,9.58940506,1686.266475,13.38333333
1413,11.49663258,1908.44433,10.9
1414,8.579319,1395.674357,7.416666667
1415,10.74203491,1800.231024,10.86666667
1416,14.85883904,2598.765898,16
1417,11.59240723,1944.087359,12.8
1418,11.77241611,2014.683051,15.23333333
1419,10.59473228,1758.75004,10
1420,11.15637207,1903.715327,13
1421,10.22944355,1844.493432,13.36666667
1422,12.16387844,1982.000769,11.28333333
1423,11.1222887,1973.342147,14.3
1424,10.1118269,1726.169072,12.58333333
1425,8.312586784,1325.282449,7.266666667
1426,14.47863293,2554.754978,16
1427,11.6341114,1987.981559,11.48333333
1428,13.71071815,2255.281129,11.6
1429,9.241076469,1532.714326,10.65
1430,12.54272652,2089.352653,13.51666667
