Episode,MaxX,CumulativeReward,TimeAlive
1,0.12718729674816132,-49.73037146132665,1.3666666666666667
2,0.12688465416431427,-65.17525782574563,1.4333333333333331
3,-0.0030524353496730328,-58.84094983759445,1.0833333333333344
4,-0.004135169554501772,-60.55514606301643,1.1500000000000008
5,0.06369490176439285,-13.72802862412614,2.28333333333333
6,1.293446660041809,137.09954286946044,2.33333333333333
7,1.3958821296691895,134.34618148181409,1.4666666666666663
8,1.68062424659729,182.71054275727857,1.35
9,-0.002346195513382554,-73.16318735999376,1.266666666666667
10,-0.002686252584680915,-86.31669585533463,1.266666666666667
11,-0.003354310058057308,-44.97283254368627,1.2166666666666672
12,0.3704078495502472,-19.750525149160296,1.1500000000000008
13,-0.006944160908460617,-67.38726794611108,1.1166666666666676
14,-0.009496540762484074,-84.28778298328182,1.100000000000001
15,-0.007080818060785532,-81.95727565951445,1.100000000000001
16,-0.009758342057466507,-75.89163540513698,1.1166666666666676
17,-0.011724155396223068,-86.79284979809711,1.100000000000001
18,-0.00033891256316564977,-76.84912720787645,1.100000000000001
19,-0.010240772739052773,-89.79672827103393,1.100000000000001
20,0.006181296426802874,-74.49499852122413,1.1166666666666676
21,-0.01127827912569046,-82.39055496508871,1.1166666666666676
22,-0.010886588133871555,-70.64395623553598,1.1166666666666676
23,-0.01047274935990572,-85.33769419600111,1.100000000000001
24,-0.011255808174610138,-73.23849781482129,1.1166666666666676
25,0.5287967324256897,-4.902286907585122,1.649999999999999
26,0.8451611995697021,34.9600482104496,1.4
27,0.5497093200683594,-12.446824786899413,1.3166666666666669
28,0.37842050194740295,-3.8054876875540344,1.3333333333333335
29,1.2554473876953125,106.12735605237313,2.1499999999999972
30,1.0955965518951416,86.13114566350023,2.199999999999997
31,1.486513614654541,151.20497923107035,1.4666666666666663
32,1.5299112796783447,151.95630571364072,1.5999999999999992
33,0.3278525173664093,-55.92346797032059,1.3166666666666669
34,0.41941022872924805,-38.309072892681186,1.3166666666666669
35,0.6212583184242249,-9.707747654741055,1.35
36,1.0013693571090698,73.01889814501831,1.3333333333333335
37,1.96601402759552,243.68514988617034,1.5166666666666662
38,1.5668922662734985,168.6449866421794,1.5166666666666662
39,1.5508780479431152,164.97059020986302,1.3666666666666667
40,1.5677775144577026,166.95002200474335,1.3666666666666667
41,1.699967384338379,189.9181331425571,1.4499999999999997
42,1.4869019985198975,150.25932009068956,1.483333333333333
43,1.4962658882141113,156.82974677909186,1.4333333333333331
44,1.8656902313232422,226.88668537263084,1.5333333333333328
45,1.5287638902664185,164.9602151993638,1.4666666666666663
46,1.4288133382797241,143.8537921987582,1.483333333333333
47,1.7110966444015503,196.4006347079515,1.4999999999999996
48,1.5871297121047974,172.95121384485373,1.483333333333333
49,1.299486756324768,123.08026686173872,1.4333333333333331
50,1.6247397661209106,177.28552868772152,1.4166666666666665
51,1.6962333917617798,190.58699721187367,1.3666666666666667
52,1.497653841972351,153.02943471606562,1.35
53,1.4777543544769287,157.139823607489,1.4166666666666665
54,1.5414923429489136,168.09762743266532,1.4
55,1.2993735074996948,125.43816983641014,1.3833333333333333
56,1.6503589153289795,181.63524111243316,1.4166666666666665
57,1.5343276262283325,160.72070499699953,1.483333333333333
58,0.4975631833076477,-16.309361129847076,1.566666666666666
59,0.7317774891853333,41.48007788750283,1.949999999999998
60,1.413367748260498,141.00944167095867,1.4666666666666663
61,0.5958361029624939,-4.595385976450231,1.3833333333333333
62,0.714515745639801,16.19592376157803,1.3333333333333335
63,0.7218444347381592,14.786446012797555,1.3166666666666669
64,0.5103606581687927,-25.732699842890256,1.4166666666666665
